_id,device_id,campus_id,building_id,floor_id,room_id,timestamp,confidence,rssi_vector,x,y,scan_number
16ac0c1c-6ef4-4233-9210-108c765f67f3,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:37:55.602862+00:00,0.1000,"{""WAP10"": -47.0, ""WAP1"": -67.6, ""WAP4"": -72.0, ""WAP6"": -66.0}",7.8800,0.7900,32
e329beb7-5fdb-4168-9c06-8f0229659296,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:37:55.602862+00:00,0.3220,"{""WAP10"": -47.0, ""WAP1"": -67.4, ""WAP4"": -72.0, ""WAP6"": -66.0}",7.2000,1.6700,32
e98203d0-cc62-4b7b-ad81-7d49088f2e50,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:37:55.602862+00:00,0.1000,"{""WAP10"": -47.0, ""WAP1"": -67.2, ""WAP4"": -72.0, ""WAP6"": -66.0}",7.8600,0.8300,32
e4a7b594-10f7-4e66-a1bd-7a4e0ee26d53,TOF_TAG_0,Carleton University,Canal Building,3,B1,2026-03-31T04:39:09.954965+00:00,0.1020,"{""WAP10"": -55.7, ""WAP1"": -64.76666666666667, ""WAP4"": -64.96666666666667, ""WAP6"": -50.766666666666666}",2.9500,1.8800,34
5c606509-7729-44d5-8dd3-694fcee9ac9e,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:39:09.954965+00:00,0.2730,"{""WAP10"": -45.0, ""WAP1"": -66.0, ""WAP4"": -72.5, ""WAP6"": -67.0}",7.4200,1.5100,34
0d013491-7acf-434d-9725-6ba63eb53839,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:39:09.954965+00:00,0.1000,"{""WAP10"": -44.6, ""WAP1"": -66.0, ""WAP4"": -72.4, ""WAP6"": -67.2}",8.0700,0.6600,34
d5c88a52-27d3-4eeb-b1f3-8e27ede6a6e4,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:39:09.954965+00:00,0.2750,"{""WAP10"": -44.2, ""WAP1"": -66.0, ""WAP4"": -72.3, ""WAP6"": -67.4}",7.5300,1.4100,34
fafe628d-8c8f-4203-813f-684b75aaff7c,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:39:09.954965+00:00,0.1000,"{""WAP10"": -44.6, ""WAP1"": -66.0, ""WAP4"": -72.4, ""WAP6"": -67.2}",8.0700,0.6600,34
8811c712-5866-4a35-9030-d04d4026017b,TOF_TAG_0,Carleton University,Canal Building,3,B2,2026-03-31T04:40:47.389142+00:00,0.1000,"{""WAP10"": -56.8, ""WAP1"": -65.3, ""WAP4"": -64.2, ""WAP6"": -51.5}",2.9600,2.1400,36
740098a4-c6ea-4275-b315-cb0519ef43c7,Tag2,Carleton University,Canal Building,3,D2,2026-03-31T04:40:47.389142+00:00,0.5500,"{""WAP10"": -53.0, ""WAP1"": -66.0, ""WAP4"": -69.0, ""WAP6"": -63.5}",5.9400,3.1600,36
