timestamp,timestamp_ms,method,scenario,est_x,est_y,gt_x,gt_y,error_m,raw_error_m,is_outlier
2026-04-01T22:19:20.635Z,1775081960635,kalman,Tag in the middle - C3,5.1700,4.5000,4.8200,3.7700,0.8096,0.8096,0
2026-04-01T22:19:21.200Z,1775081961200,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:19:21.774Z,1775081961774,gp,Tag in the middle - C3,3.1500,3.1400,4.8200,3.7700,1.7849,1.7849,0
2026-04-01T22:19:22.345Z,1775081962345,rssi,Tag in the middle - C3,4.7300,5.1300,4.8200,3.7700,1.3630,1.3630,0
2026-04-01T22:19:22.923Z,1775081962923,rssi,Tag in the middle - C3,5.1600,4.4400,4.8200,3.7700,0.7513,0.7513,0
2026-04-01T22:19:23.500Z,1775081963500,raw,Tag in the middle - C3,4.8400,4.8400,4.8200,3.7700,1.0702,1.0702,0
2026-04-01T22:19:24.063Z,1775081964063,raw,Tag in the middle - C3,5.2400,4.2600,4.8200,3.7700,0.6454,0.6454,0
2026-04-01T22:19:24.623Z,1775081964623,kalman,Tag in the middle - C3,4.8200,4.9600,4.8200,3.7700,1.1900,1.1900,0
2026-04-01T22:19:25.389Z,1775081965389,kalman,Tag in the middle - C3,5.1900,4.4100,4.8200,3.7700,0.7393,0.7393,0
2026-04-01T22:19:25.959Z,1775081965959,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:19:26.518Z,1775081966518,gp,Tag in the middle - C3,3.1500,3.1400,4.8200,3.7700,1.7849,1.7849,0
2026-04-01T22:20:59.276Z,1775082059276,rssi,Tag in the middle - C3,3.4900,6.0400,4.8200,3.7700,2.6309,2.6309,0
2026-04-01T22:21:00.054Z,1775082060054,rssi,Tag in the middle - C3,3.4600,5.9400,4.8200,3.7700,2.5610,2.5610,0
2026-04-01T22:21:00.607Z,1775082060607,raw,Tag in the middle - C3,3.7200,5.8100,4.8200,3.7700,2.3177,2.3177,0
2026-04-01T22:21:01.264Z,1775082061264,raw,Tag in the middle - C3,3.7200,5.7300,4.8200,3.7700,2.2476,2.2476,0
2026-04-01T22:21:02.071Z,1775082062071,kalman,Tag in the middle - C3,3.8100,5.7600,4.8200,3.7700,2.2316,2.2316,0
2026-04-01T22:21:02.649Z,1775082062649,kalman,Tag in the middle - C3,3.8300,5.6400,4.8200,3.7700,2.1159,2.1159,0
2026-04-01T22:21:03.225Z,1775082063225,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:21:03.804Z,1775082063804,gp,Tag in the middle - C3,2.9500,0.9400,4.8200,3.7700,3.3920,3.3920,0
2026-04-01T22:21:04.378Z,1775082064378,rssi,Tag in the middle - C3,3.5900,5.9000,4.8200,3.7700,2.4596,2.4596,0
2026-04-01T22:21:04.962Z,1775082064962,rssi,Tag in the middle - C3,3.6200,5.7800,4.8200,3.7700,2.3410,2.3410,0
2026-04-01T22:21:05.549Z,1775082065549,raw,Tag in the middle - C3,3.7200,5.8100,4.8200,3.7700,2.3177,2.3177,0
2026-04-01T22:21:06.120Z,1775082066120,raw,Tag in the middle - C3,3.7200,5.7300,4.8200,3.7700,2.2476,2.2476,0
2026-04-01T22:21:06.710Z,1775082066710,kalman,Tag in the middle - C3,3.7700,5.7800,4.8200,3.7700,2.2677,2.2677,0
2026-04-01T22:21:07.279Z,1775082067279,kalman,Tag in the middle - C3,3.7800,5.6700,4.8200,3.7700,2.1660,2.1660,0
2026-04-01T22:21:07.842Z,1775082067842,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:21:08.390Z,1775082068390,gp,Tag in the middle - C3,2.9500,0.9400,4.8200,3.7700,3.3920,3.3920,0
2026-04-01T22:22:18.090Z,1775082138090,rssi,Tag in the middle - C3,5.2600,4.5400,4.8200,3.7700,0.8868,0.8868,0
2026-04-01T22:22:18.696Z,1775082138696,rssi,Tag in the middle - C3,5.8100,3.7800,4.8200,3.7700,0.9901,0.9901,0
2026-04-01T22:22:19.274Z,1775082139274,raw,Tag in the middle - C3,5.2600,4.5400,4.8200,3.7700,0.8868,0.8868,0
2026-04-01T22:22:19.858Z,1775082139858,raw,Tag in the middle - C3,5.7700,3.8100,4.8200,3.7700,0.9508,0.9508,0
2026-04-01T22:22:20.460Z,1775082140460,kalman,Tag in the middle - C3,4.9400,4.8400,4.8200,3.7700,1.0767,1.0767,0
2026-04-01T22:22:21.048Z,1775082141048,kalman,Tag in the middle - C3,5.3600,4.2300,4.8200,3.7700,0.7094,0.7094,0
2026-04-01T22:22:21.649Z,1775082141649,fp,Tag in the middle - C3,2.5860,6.9545,4.8200,3.7700,3.8900,3.8900,0
2026-04-01T22:22:22.213Z,1775082142213,gp,Tag in the middle - C3,2.8800,5.6500,4.8200,3.7700,2.7015,2.7015,0
2026-04-01T22:22:22.780Z,1775082142780,rssi,Tag in the middle - C3,5.3200,4.5000,4.8200,3.7700,0.8848,0.8848,0
2026-04-01T22:22:23.357Z,1775082143357,rssi,Tag in the middle - C3,5.8100,3.7800,4.8200,3.7700,0.9901,0.9901,0
2026-04-01T22:22:23.933Z,1775082143933,raw,Tag in the middle - C3,5.2600,4.5400,4.8200,3.7700,0.8868,0.8868,0
2026-04-01T22:22:24.534Z,1775082144534,raw,Tag in the middle - C3,5.7700,3.8100,4.8200,3.7700,0.9508,0.9508,0
2026-04-01T22:22:25.107Z,1775082145107,kalman,Tag in the middle - C3,5.0700,4.7200,4.8200,3.7700,0.9823,0.9823,0
2026-04-01T22:22:25.671Z,1775082145671,kalman,Tag in the middle - C3,5.5300,4.0700,4.8200,3.7700,0.7708,0.7708,0
2026-04-01T22:22:26.238Z,1775082146238,fp,Tag in the middle - C3,2.5860,6.9545,4.8200,3.7700,3.8900,3.8900,0
2026-04-01T22:22:26.814Z,1775082146814,gp,Tag in the middle - C3,2.8800,5.6500,4.8200,3.7700,2.7015,2.7015,0
2026-04-01T22:23:36.499Z,1775082216499,rssi,Tag in the middle - C3,4.5800,5.2700,4.8200,3.7700,1.5191,1.5191,0
2026-04-01T22:23:37.085Z,1775082217085,rssi,Tag in the middle - C3,4.6600,4.9700,4.8200,3.7700,1.2106,1.2106,0
2026-04-01T22:23:37.650Z,1775082217650,raw,Tag in the middle - C3,4.3400,5.3300,4.8200,3.7700,1.6322,1.6322,0
2026-04-01T22:23:38.225Z,1775082218225,raw,Tag in the middle - C3,4.5200,4.9300,4.8200,3.7700,1.1982,1.1982,0
2026-04-01T22:23:38.800Z,1775082218800,kalman,Tag in the middle - C3,4.5600,5.2100,4.8200,3.7700,1.4633,1.4633,0
2026-04-01T22:23:39.386Z,1775082219386,kalman,Tag in the middle - C3,4.8400,4.7500,4.8200,3.7700,0.9802,0.9802,0
2026-04-01T22:23:39.940Z,1775082219940,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:23:40.488Z,1775082220488,gp,Tag in the middle - C3,3.2000,3.7500,4.8200,3.7700,1.6201,1.6201,0
2026-04-01T22:23:41.038Z,1775082221038,rssi,Tag in the middle - C3,4.2800,5.4400,4.8200,3.7700,1.7551,1.7551,0
2026-04-01T22:23:41.602Z,1775082221602,rssi,Tag in the middle - C3,4.4800,5.0100,4.8200,3.7700,1.2858,1.2858,0
2026-04-01T22:23:42.387Z,1775082222387,raw,Tag in the middle - C3,4.3400,5.3300,4.8200,3.7700,1.6322,1.6322,0
2026-04-01T22:23:42.965Z,1775082222965,raw,Tag in the middle - C3,4.5200,4.9300,4.8200,3.7700,1.1982,1.1982,0
2026-04-01T22:23:43.524Z,1775082223524,kalman,Tag in the middle - C3,4.4700,5.2600,4.8200,3.7700,1.5306,1.5306,0
2026-04-01T22:23:44.292Z,1775082224292,kalman,Tag in the middle - C3,4.7200,4.8200,4.8200,3.7700,1.0548,1.0548,0
2026-04-01T22:23:44.865Z,1775082224865,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:23:45.446Z,1775082225446,gp,Tag in the middle - C3,3.2000,3.7500,4.8200,3.7700,1.6201,1.6201,0
2026-04-01T22:24:55.229Z,1775082295229,rssi,Tag in the middle - C3,4.5700,4.8500,4.8200,3.7700,1.1086,1.1086,0
2026-04-01T22:24:55.837Z,1775082295837,rssi,Tag in the middle - C3,4.8300,4.3000,4.8200,3.7700,0.5301,0.5301,0
2026-04-01T22:24:56.436Z,1775082296436,raw,Tag in the middle - C3,4.5700,4.8500,4.8200,3.7700,1.1086,1.1086,0
2026-04-01T22:24:57.017Z,1775082297017,raw,Tag in the middle - C3,4.8800,4.3000,4.8200,3.7700,0.5334,0.5334,0
2026-04-01T22:24:57.598Z,1775082297598,kalman,Tag in the middle - C3,4.5300,4.9300,4.8200,3.7700,1.1957,1.1957,0
2026-04-01T22:24:58.194Z,1775082298194,kalman,Tag in the middle - C3,4.8200,4.4200,4.8200,3.7700,0.6500,0.6500,0
2026-04-01T22:24:58.783Z,1775082298783,fp,Tag in the middle - C3,0.8620,6.9545,4.8200,3.7700,5.0800,5.0800,0
2026-04-01T22:24:59.350Z,1775082299350,gp,Tag in the middle - C3,2.9100,3.3100,4.8200,3.7700,1.9646,1.9646,0
2026-04-01T22:24:59.910Z,1775082299910,rssi,Tag in the middle - C3,4.4900,4.8200,4.8200,3.7700,1.1006,1.1006,0
2026-04-01T22:25:00.668Z,1775082300668,rssi,Tag in the middle - C3,4.8300,4.3000,4.8200,3.7700,0.5301,0.5301,0
2026-04-01T22:25:01.469Z,1775082301469,raw,Tag in the middle - C3,4.5700,4.8500,4.8200,3.7700,1.1086,1.1086,0
2026-04-01T22:25:02.265Z,1775082302265,raw,Tag in the middle - C3,4.8800,4.3000,4.8200,3.7700,0.5334,0.5334,0
2026-04-01T22:25:02.828Z,1775082302828,kalman,Tag in the middle - C3,4.5500,4.9000,4.8200,3.7700,1.1618,1.1618,0
2026-04-01T22:25:03.410Z,1775082303410,kalman,Tag in the middle - C3,4.8400,4.3700,4.8200,3.7700,0.6003,0.6003,0
2026-04-01T22:25:03.973Z,1775082303973,fp,Tag in the middle - C3,0.8620,6.9545,4.8200,3.7700,5.0800,5.0800,0
2026-04-01T22:25:04.568Z,1775082304568,gp,Tag in the middle - C3,2.9100,3.3100,4.8200,3.7700,1.9646,1.9646,0
2026-04-01T22:26:37.433Z,1775082397433,rssi,Tag in the middle - C3,5.0300,4.5800,4.8200,3.7700,0.8368,0.8368,0
2026-04-01T22:26:38.225Z,1775082398225,rssi,Tag in the middle - C3,5.5700,3.7700,4.8200,3.7700,0.7500,0.7500,0
2026-04-01T22:26:38.779Z,1775082398779,raw,Tag in the middle - C3,5.0500,4.6400,4.8200,3.7700,0.8999,0.8999,0
2026-04-01T22:26:39.534Z,1775082399534,raw,Tag in the middle - C3,5.5100,3.9600,4.8200,3.7700,0.7157,0.7157,0
2026-04-01T22:26:40.102Z,1775082400102,kalman,Tag in the middle - C3,5.0100,4.6200,4.8200,3.7700,0.8710,0.8710,0
2026-04-01T22:26:40.665Z,1775082400665,kalman,Tag in the middle - C3,5.4500,3.9400,4.8200,3.7700,0.6525,0.6525,0
2026-04-01T22:26:41.231Z,1775082401231,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:26:41.812Z,1775082401812,gp,Tag in the middle - C3,3.3900,3.7800,4.8200,3.7700,1.4300,1.4300,0
2026-04-01T22:26:42.619Z,1775082402619,rssi,Tag in the middle - C3,5.1600,4.4000,4.8200,3.7700,0.7159,0.7159,0
2026-04-01T22:26:43.217Z,1775082403217,rssi,Tag in the middle - C3,5.5800,3.8000,4.8200,3.7700,0.7606,0.7606,0
2026-04-01T22:26:43.819Z,1775082403819,raw,Tag in the middle - C3,5.0500,4.6400,4.8200,3.7700,0.8999,0.8999,0
2026-04-01T22:26:44.406Z,1775082404406,raw,Tag in the middle - C3,5.5100,3.9600,4.8200,3.7700,0.7157,0.7157,0
2026-04-01T22:26:44.979Z,1775082404979,kalman,Tag in the middle - C3,5.0200,4.6300,4.8200,3.7700,0.8829,0.8829,0
2026-04-01T22:26:45.538Z,1775082405538,kalman,Tag in the middle - C3,5.4700,3.9500,4.8200,3.7700,0.6745,0.6745,0
2026-04-01T22:26:46.103Z,1775082406103,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:26:46.697Z,1775082406697,gp,Tag in the middle - C3,3.3900,3.7800,4.8200,3.7700,1.4300,1.4300,0
2026-04-01T22:27:56.419Z,1775082476419,rssi,Tag in the middle - C3,5.3000,4.2600,4.8200,3.7700,0.6859,0.6859,0
2026-04-01T22:27:57.199Z,1775082477199,rssi,Tag in the middle - C3,5.8300,3.4000,4.8200,3.7700,1.0756,1.0756,0
2026-04-01T22:27:57.768Z,1775082477768,raw,Tag in the middle - C3,5.3000,4.2600,4.8200,3.7700,0.6859,0.6859,0
2026-04-01T22:27:58.542Z,1775082478542,raw,Tag in the middle - C3,5.8000,3.4300,4.8200,3.7700,1.0373,1.0373,0
2026-04-01T22:27:59.146Z,1775082479146,kalman,Tag in the middle - C3,5.2500,4.3200,4.8200,3.7700,0.6981,0.6981,0
2026-04-01T22:27:59.733Z,1775082479733,kalman,Tag in the middle - C3,5.7500,3.5100,4.8200,3.7700,0.9657,0.9657,0
2026-04-01T22:28:00.311Z,1775082480311,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:28:00.879Z,1775082480879,gp,Tag in the middle - C3,3.6400,4.6100,4.8200,3.7700,1.4484,1.4484,0
2026-04-01T22:28:01.639Z,1775082481639,rssi,Tag in the middle - C3,5.3600,4.2200,4.8200,3.7700,0.7029,0.7029,0
2026-04-01T22:28:02.199Z,1775082482199,rssi,Tag in the middle - C3,5.8300,3.4000,4.8200,3.7700,1.0756,1.0756,0
2026-04-01T22:28:02.769Z,1775082482769,raw,Tag in the middle - C3,5.3000,4.2600,4.8200,3.7700,0.6859,0.6859,0
2026-04-01T22:28:03.346Z,1775082483346,raw,Tag in the middle - C3,5.8000,3.4300,4.8200,3.7700,1.0373,1.0373,0
2026-04-01T22:28:03.920Z,1775082483920,kalman,Tag in the middle - C3,5.2700,4.2900,4.8200,3.7700,0.6877,0.6877,0
2026-04-01T22:28:04.488Z,1775082484488,kalman,Tag in the middle - C3,5.7700,3.4800,4.8200,3.7700,0.9933,0.9933,0
2026-04-01T22:28:05.051Z,1775082485051,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:28:05.629Z,1775082485629,gp,Tag in the middle - C3,3.6400,4.6100,4.8200,3.7700,1.4484,1.4484,0
2026-04-01T22:29:38.423Z,1775082578423,rssi,Tag in the middle - C3,3.7400,6.1100,4.8200,3.7700,2.5772,2.5772,0
2026-04-01T22:29:39.227Z,1775082579227,rssi,Tag in the middle - C3,3.5800,6.1300,4.8200,3.7700,2.6659,2.6659,0
2026-04-01T22:29:40.006Z,1775082580006,raw,Tag in the middle - C3,3.8600,5.5500,4.8200,3.7700,2.0224,2.0224,0
2026-04-01T22:29:40.595Z,1775082580595,raw,Tag in the middle - C3,3.8500,5.2500,4.8200,3.7700,1.7695,1.7695,0
2026-04-01T22:29:41.247Z,1775082581247,kalman,Tag in the middle - C3,3.9800,5.6200,4.8200,3.7700,2.0318,2.0318,0
2026-04-01T22:29:41.842Z,1775082581842,kalman,Tag in the middle - C3,4.0100,5.3400,4.8200,3.7700,1.7666,1.7666,0
2026-04-01T22:29:42.416Z,1775082582416,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:29:43.001Z,1775082583001,gp,Tag in the middle - C3,3.2000,3.5700,4.8200,3.7700,1.6323,1.6323,0
2026-04-01T22:29:43.589Z,1775082583589,rssi,Tag in the middle - C3,3.6200,6.2600,4.8200,3.7700,2.7641,2.7641,0
2026-04-01T22:29:44.149Z,1775082584149,rssi,Tag in the middle - C3,3.6800,5.7400,4.8200,3.7700,2.2761,2.2761,0
2026-04-01T22:29:44.695Z,1775082584695,raw,Tag in the middle - C3,3.8600,5.5500,4.8200,3.7700,2.0224,2.0224,0
2026-04-01T22:29:45.245Z,1775082585245,raw,Tag in the middle - C3,3.8500,5.2500,4.8200,3.7700,1.7695,1.7695,0
2026-04-01T22:29:45.813Z,1775082585813,kalman,Tag in the middle - C3,3.9300,5.5900,4.8200,3.7700,2.0260,2.0260,0
2026-04-01T22:29:46.407Z,1775082586407,kalman,Tag in the middle - C3,3.9500,5.3100,4.8200,3.7700,1.7688,1.7688,0
2026-04-01T22:29:46.977Z,1775082586977,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:29:47.538Z,1775082587538,gp,Tag in the middle - C3,3.2000,3.5700,4.8200,3.7700,1.6323,1.6323,0
2026-04-01T22:30:57.438Z,1775082657438,rssi,Tag in the middle - C3,4.1500,5.0300,4.8200,3.7700,1.4271,1.4271,0
2026-04-01T22:30:58.259Z,1775082658259,rssi,Tag in the middle - C3,4.3200,4.6300,4.8200,3.7700,0.9948,0.9948,0
2026-04-01T22:30:58.844Z,1775082658844,raw,Tag in the middle - C3,4.1500,5.0300,4.8200,3.7700,1.4271,1.4271,0
2026-04-01T22:30:59.490Z,1775082659490,raw,Tag in the middle - C3,4.3200,4.6300,4.8200,3.7700,0.9948,0.9948,0
2026-04-01T22:31:00.120Z,1775082660120,kalman,Tag in the middle - C3,4.0900,5.1600,4.8200,3.7700,1.5700,1.5700,0
2026-04-01T22:31:00.994Z,1775082660994,kalman,Tag in the middle - C3,4.2300,4.7800,4.8200,3.7700,1.1697,1.1697,0
2026-04-01T22:31:01.632Z,1775082661632,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:31:02.387Z,1775082662387,gp,Tag in the middle - C3,3.1100,0.7800,4.8200,3.7700,3.4444,3.4444,0
2026-04-01T22:31:03.449Z,1775082663449,rssi,Tag in the middle - C3,4.1500,5.0300,4.8200,3.7700,1.4271,1.4271,0
2026-04-01T22:31:04.316Z,1775082664316,rssi,Tag in the middle - C3,4.3200,4.6300,4.8200,3.7700,0.9948,0.9948,0
2026-04-01T22:31:05.351Z,1775082665351,raw,Tag in the middle - C3,4.1500,5.0300,4.8200,3.7700,1.4271,1.4271,0
2026-04-01T22:31:06.322Z,1775082666322,raw,Tag in the middle - C3,4.3200,4.6300,4.8200,3.7700,0.9948,0.9948,0
2026-04-01T22:31:07.105Z,1775082667105,kalman,Tag in the middle - C3,4.1100,5.1100,4.8200,3.7700,1.5165,1.5165,0
2026-04-01T22:31:07.788Z,1775082667788,kalman,Tag in the middle - C3,4.2600,4.7200,4.8200,3.7700,1.1028,1.1028,0
2026-04-01T22:31:08.485Z,1775082668485,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:31:09.170Z,1775082669170,gp,Tag in the middle - C3,3.1100,0.7800,4.8200,3.7700,3.4444,3.4444,0
2026-04-05T02:19:44.611Z,1775355584611,rssi,,14.9300,38.3900,0.0000,0.0000,10.0000,41.1910,1
2026-04-05T02:19:46.170Z,1775355586170,raw,,14.9300,38.3900,0.0000,0.0000,10.0000,41.1910,1
2026-04-05T02:19:46.510Z,1775355586510,kalman,,14.9200,38.3700,0.0000,0.0000,10.0000,41.1687,1
2026-04-05T02:20:55.969Z,1775355655969,rssi,,14.9100,38.3300,0.0000,0.0000,10.0000,41.1278,1
2026-04-05T02:20:56.356Z,1775355656356,raw,,14.9300,38.3900,0.0000,0.0000,10.0000,41.1910,1
2026-04-05T02:20:56.762Z,1775355656762,kalman,,14.9000,38.3000,0.0000,0.0000,10.0000,41.0962,1
2026-04-05T02:22:06.146Z,1775355726146,rssi,,14.8800,38.2000,0.0000,0.0000,10.0000,40.9958,1
2026-04-05T02:22:06.582Z,1775355726582,raw,,14.9300,38.3900,0.0000,0.0000,10.0000,41.1910,1
2026-04-05T02:22:06.921Z,1775355726921,kalman,,14.9100,38.3400,0.0000,0.0000,10.0000,41.1371,1
2026-04-05T02:23:16.370Z,1775355796370,rssi,,11.1000,19.3400,0.0000,0.0000,10.0000,22.2990,1
2026-04-05T02:23:16.761Z,1775355796761,rssi,,10.5400,18.3100,0.0000,0.0000,10.0000,21.1269,1
2026-04-05T02:23:17.146Z,1775355797146,raw,,11.1000,19.3400,0.0000,0.0000,10.0000,22.2990,1
2026-04-05T02:23:17.508Z,1775355797508,raw,,10.5400,18.3100,0.0000,0.0000,10.0000,21.1269,1
2026-04-05T02:23:17.892Z,1775355797892,kalman,,11.1000,19.3400,0.0000,0.0000,10.0000,22.2990,1
2026-04-05T02:23:18.287Z,1775355798287,kalman,,10.5400,18.3100,0.0000,0.0000,10.0000,21.1269,1
2026-04-05T02:23:18.699Z,1775355798699,rssi,,14.8200,37.9400,0.0000,0.0000,10.0000,40.7318,1
2026-04-05T02:23:19.076Z,1775355799076,raw,,14.7700,37.7400,0.0000,0.0000,10.0000,40.5273,1
2026-04-05T02:23:19.433Z,1775355799433,kalman,,14.8100,37.9100,0.0000,0.0000,10.0000,40.7002,1
2026-04-05T02:23:19.814Z,1775355799814,rssi,,11.1000,19.3400,0.0000,0.0000,10.0000,22.2990,1
2026-04-05T02:23:20.219Z,1775355800219,rssi,,10.5400,18.3100,0.0000,0.0000,10.0000,21.1269,1
2026-04-05T02:23:20.589Z,1775355800589,raw,,11.1000,19.3400,0.0000,0.0000,10.0000,22.2990,1
2026-04-05T02:23:20.929Z,1775355800929,raw,,10.5400,18.3100,0.0000,0.0000,10.0000,21.1269,1
2026-04-05T02:23:21.309Z,1775355801309,kalman,,11.1000,19.3400,0.0000,0.0000,10.0000,22.2990,1
2026-04-05T02:23:21.683Z,1775355801683,kalman,,10.5400,18.3100,0.0000,0.0000,10.0000,21.1269,1
2026-04-05T02:24:54.181Z,1775355894181,rssi,,11.1800,19.9800,0.0000,0.0000,10.0000,22.8953,1
2026-04-05T02:24:54.794Z,1775355894794,rssi,,10.6200,18.8500,0.0000,0.0000,10.0000,21.6358,1
2026-04-05T02:24:55.148Z,1775355895148,raw,,11.2500,20.2200,0.0000,0.0000,10.0000,23.1389,1
2026-04-05T02:24:55.816Z,1775355895816,raw,,10.6800,19.0400,0.0000,0.0000,10.0000,21.8308,1
2026-04-05T02:24:56.186Z,1775355896186,kalman,,11.2000,20.0100,0.0000,0.0000,10.0000,22.9312,1
2026-04-05T02:24:56.561Z,1775355896561,kalman,,10.6400,18.8600,0.0000,0.0000,10.0000,21.6543,1
2026-04-05T02:24:56.943Z,1775355896943,rssi,,14.9600,38.5200,0.0000,0.0000,10.0000,41.3230,1
2026-04-05T02:24:57.296Z,1775355897296,raw,,15.0000,38.7000,0.0000,0.0000,10.0000,41.5053,1
2026-04-05T02:24:57.651Z,1775355897651,kalman,,14.9700,38.5900,0.0000,0.0000,10.0000,41.3919,1
2026-04-05T02:24:58.017Z,1775355898017,rssi,,11.2000,20.0200,0.0000,0.0000,10.0000,22.9399,1
2026-04-05T02:24:58.375Z,1775355898375,rssi,,10.6500,18.9500,0.0000,0.0000,10.0000,21.7376,1
2026-04-05T02:24:58.753Z,1775355898753,raw,,11.2500,20.2200,0.0000,0.0000,10.0000,23.1389,1
2026-04-05T02:24:59.119Z,1775355899119,raw,,10.6800,19.0400,0.0000,0.0000,10.0000,21.8308,1
2026-04-05T02:24:59.548Z,1775355899548,kalman,,11.2200,20.0900,0.0000,0.0000,10.0000,23.0108,1
2026-04-05T02:24:59.923Z,1775355899923,kalman,,10.6500,18.9300,0.0000,0.0000,10.0000,21.7202,1
2026-04-05T02:26:32.397Z,1775355992397,rssi,,11.2500,19.7800,0.0000,0.0000,10.0000,22.7555,1
2026-04-05T02:26:32.849Z,1775355992849,rssi,,10.6600,18.6900,0.0000,0.0000,10.0000,21.5163,1
2026-04-05T02:26:33.245Z,1775355993245,raw,,11.2400,19.8800,0.0000,0.0000,10.0000,22.8375,1
2026-04-05T02:26:33.637Z,1775355993637,raw,,10.6600,18.7700,0.0000,0.0000,10.0000,21.5858,1
2026-04-05T02:26:34.035Z,1775355994035,kalman,,11.2400,19.8700,0.0000,0.0000,10.0000,22.8288,1
2026-04-05T02:26:34.398Z,1775355994398,kalman,,10.6600,18.7600,0.0000,0.0000,10.0000,21.5771,1
2026-04-05T02:26:34.752Z,1775355994752,rssi,,15.0000,38.7000,0.0000,0.0000,10.0000,41.5053,1
2026-04-05T02:26:35.119Z,1775355995119,raw,,15.0000,38.7000,0.0000,0.0000,10.0000,41.5053,1
2026-04-05T02:26:35.470Z,1775355995470,kalman,,14.9900,38.6600,0.0000,0.0000,10.0000,41.4644,1
2026-04-05T02:26:35.824Z,1775355995824,rssi,,11.2300,19.7600,0.0000,0.0000,10.0000,22.7282,1
2026-04-05T02:26:36.181Z,1775355996181,rssi,,10.6500,18.7200,0.0000,0.0000,10.0000,21.5374,1
2026-04-05T02:26:36.534Z,1775355996534,raw,,11.2400,19.8800,0.0000,0.0000,10.0000,22.8375,1
2026-04-05T02:26:36.876Z,1775355996876,raw,,10.6600,18.7700,0.0000,0.0000,10.0000,21.5858,1
2026-04-05T02:26:37.230Z,1775355997230,kalman,,11.2400,19.8700,0.0000,0.0000,10.0000,22.8288,1
2026-04-05T02:26:37.591Z,1775355997591,kalman,,10.6600,18.7600,0.0000,0.0000,10.0000,21.5771,1
2026-04-05T02:28:10.138Z,1775356090138,rssi,,11.1500,19.5300,0.0000,0.0000,10.0000,22.4887,1
2026-04-05T02:28:10.525Z,1775356090525,rssi,,10.5900,18.5300,0.0000,0.0000,10.0000,21.3427,1
2026-04-05T02:28:10.865Z,1775356090865,raw,,11.1900,19.6400,0.0000,0.0000,10.0000,22.6041,1
2026-04-05T02:28:11.270Z,1775356091270,raw,,10.6100,18.5700,0.0000,0.0000,10.0000,21.3873,1
2026-04-05T02:28:11.628Z,1775356091628,kalman,,11.1800,19.6700,0.0000,0.0000,10.0000,22.6252,1
2026-04-05T02:28:11.999Z,1775356091999,kalman,,10.6100,18.5900,0.0000,0.0000,10.0000,21.4047,1
2026-04-05T02:28:12.346Z,1775356092346,rssi,,14.9600,38.5400,0.0000,0.0000,10.0000,41.3417,1
2026-04-05T02:28:12.734Z,1775356092734,raw,,14.9500,38.5000,0.0000,0.0000,10.0000,41.3008,1
2026-04-05T02:28:13.121Z,1775356093121,kalman,,14.9700,38.5600,0.0000,0.0000,10.0000,41.3639,1
2026-04-05T02:28:13.479Z,1775356093479,rssi,,11.1600,19.6900,0.0000,0.0000,10.0000,22.6328,1
2026-04-05T02:28:13.854Z,1775356093854,rssi,,10.6100,18.5800,0.0000,0.0000,10.0000,21.3960,1
2026-04-05T02:28:14.191Z,1775356094191,raw,,11.1900,19.6400,0.0000,0.0000,10.0000,22.6041,1
2026-04-05T02:28:14.568Z,1775356094568,raw,,10.6100,18.5700,0.0000,0.0000,10.0000,21.3873,1
2026-04-05T02:28:15.008Z,1775356095008,kalman,,11.1900,19.6600,0.0000,0.0000,10.0000,22.6215,1
2026-04-05T02:28:15.444Z,1775356095444,kalman,,10.6100,18.5800,0.0000,0.0000,10.0000,21.3960,1
2026-04-05T02:35:30.576Z,1775356530576,rssi,,15.0000,38.7000,0.0000,0.0000,10.0000,41.5053,1
2026-04-05T02:35:31.360Z,1775356531360,raw,,15.0000,38.7000,0.0000,0.0000,10.0000,41.5053,1
